 Kello      Hinta   M‰‰r‰  Ostaja   Myyj‰
 17:39:26    8.76    1022     NIP     MSI
 17:39:26    8.76    3547     NIP     SAB
 17:39:16    8.76    1030     DBL     CSB
 17:39:16    8.76    1926     EVL     DDB
 17:39:15    8.76      91     JPM     DDB
 17:39:15    8.76    4940     EVL     DDB
 17:39:15    8.76    1313     EVL     JPM
 17:39:15    8.76     504     EVL     JPM
 17:39:15    8.76    1847     EVL     ENS
 17:39:15    8.76     255     EVL     JPM
 17:39:15    8.76    5879     EVL     GSI
 17:39:14    8.76    1249     NIP     GSI
 17:39:14    8.76     538     NIP     MLI
 17:39:14    8.76    4701     NIP     SAB
 17:39:14    8.76    4940     NIP     DDB
 17:39:08    8.75     871     ENS     JPM
 17:39:07    8.75     293     ENS     JPM
 17:39:07    8.75     893     ENS     JPM
 17:39:07    8.75     155     ENS     JPM
 17:39:06    8.75    1074     ENS     JPM
 17:39:06    8.75    2499     GSI     JPM
 17:39:05    8.75   27501     GSI     EQB
 17:39:05    8.75    1524     MLI     EQB
 17:39:05    8.75   10000     ENS     EQB
 17:39:05    8.75     975     EVL     EQB
 17:39:05    8.75    3830     EVL     JPM
 17:39:05    8.75   10172     EVL     DDB
 17:39:05    8.75    5000     ABC     DDB
 17:39:05    8.75    2702     ENS     DDB
 17:39:04    8.75    2298     ENS     JPM
 17:39:04    8.75    1515     GSI     JPM
 17:39:04    8.75   12700     GSI     EQB
 17:39:04    8.75    2300     EQB     EQB
 17:39:04    8.75   25000     EQB     EQB
 17:38:51    8.76     300     SGP     DDB
 17:38:51    8.76    7803     JPM     DDB
 17:38:49    8.76    1709     EQB     OPV
 17:38:49    8.76    3793     EQB     GSI
 17:38:49    8.76    3048     EQB     JPM
 17:38:47    8.76     542     NIP     JPM
 17:38:46    8.75     785     GSI     BPP
 17:38:46    8.75    2000     NRD     BPP
 17:38:46    8.75     500     NON     BPP
 17:38:46    8.75    4500     ENS     BPP
 17:38:46    8.76    2200     ENS     BPP
 17:38:46    8.76    5019     NIP     BPP
 17:38:46    8.76    1066     SGP     BPP
 17:38:45    8.76    3262     SGP     BPP
 17:38:45    8.76     984     SGP     BPP
 17:38:45    8.76     675     BPP     BPP
 17:38:23    8.75     500     ENS     EPB
 17:38:22    8.76   10000     UBS     EVL
 17:38:22    8.76    8607     OPV     EVL
 17:38:13    8.77    2280     CSB     EVL
 17:38:13    8.77    6694     NIP     EVL
 17:38:13    8.77    1200     ENS     EVL
 17:38:13    8.77    2000     NON     EVL
 17:38:13    8.77     745     MSI     EVL
 17:38:13    8.77     678     EQB     EVL
 17:38:13    8.77    9322     EQB     EVL
 17:38:13    8.77     744     MSI     EVL
 17:38:13    8.77    3044     NIP     EVL
 17:38:13    8.77    1890     NON     EVL
 17:38:13    8.78    1076     DBL     DBL
 17:38:10    8.77    1110     NON     BPP
 17:38:10    8.78     400     SGP     BPP
 17:38:10    8.78      84     ABC     BPP
 17:38:10    8.78     626     BPP     BPP
 17:38:09    8.78    4916     ABC     EVL
 17:37:55    8.79     483     EVL     NEO
 17:37:52    8.78     223     MLI     EQB
 17:37:51    8.78    6106     BPP     EQB
 17:37:46    8.78    3671     NIP     EQB
 17:37:39    8.79     373     EVL     NEO
 17:37:39    8.78     127     EVL     DBL
 17:37:38    8.78     500     EVL     DBL
 17:37:38    8.78     442     EVL     DBL
 17:37:38    8.78      58     EVL     DBL
 17:37:38    8.78     500     EVL     DBL
 17:37:38    8.78     500     EVL     DBL
 17:37:35    8.78    2966     EVL     DDB
 17:37:33    8.78    1166     MLI     DDB
 17:37:33    8.78     500     ENS     DDB
 17:37:33    8.78     400     SGP     DDB
 17:37:33    8.78    5000     GSI     DDB
 17:37:33    8.78    2334     MLI     DDB
 17:37:33    8.78    7634     EVL     DDB
 17:37:32    8.79    4349     NIP     NEO
 17:37:24    8.80    2500     BPP     EVL
 17:37:24    8.80     200     BPP     OPS
 17:37:02    8.79    1191     DBL     SGP
 17:37:02    8.79    2300     ENS     SGP
 17:37:02    8.79    1035     DBL     SGP
 17:37:02    8.79     609     CSB     SGP
 17:37:02    8.79     522     UBS     SGP
 17:37:02    8.79     300     SGP     SGP
 17:36:52    8.79    1143     UBS     SGP
 17:36:46    8.79    4517     UBS     EVL
 17:36:46    8.79     483     NIP     EVL
 17:36:44    8.79    2498     NIP     OPV
 17:36:44    8.79    1718     MLI     OPV
 17:36:44    8.79     784     GSI     OPV
 17:36:44    8.79    3741     GSI     DDB
 17:36:44    8.79     647     CSB     DDB
 17:36:44    8.79    7378     GSI     DDB
 17:36:44    8.79     400     SGP     DDB
 17:36:44    8.79      91     JPM     DDB
 17:36:44    8.79    2743     GSI     DDB
 17:36:39    8.79    2131     GSI     DBL
 17:36:39    8.79     126     GSI     BPP
 17:36:39    8.79     348     ENS     BPP
 17:36:39    8.79      46     BPP     BPP
 17:36:39    8.79     709     BPP     BPP
 17:36:36    8.79     155     ENS     SAB
 17:36:36    8.79     463     DBL     SAB
 17:36:34    8.79    1097     DBL     OPV
 17:36:32    8.79    1103     DBL     OPV
 17:36:25    8.79     818     EVL     SAB
 17:36:25    8.79     387     EVL     NRD
 17:36:25    8.79    2000     EVL     NON
 17:36:25    8.78     197     ENS     VDM
 17:36:25    8.78     500     SGP     VDM
 17:36:25    8.78     403     DBL     VDM
 17:36:24    8.79      78     BPP     EVL
 17:36:20    8.78     100     SGP     ENS
 17:36:19    8.78     100     SGP     MLI
 17:36:18    8.78    2440     SGP     MLI
 17:36:18    8.78     809     SGP     SAB
 17:36:18    8.78    2992     SGP     DDB
 17:36:18    8.78    5787     SGP     DDB
 17:36:18    8.78    3092     SGP     DDB
 17:36:18    8.78    2000     SGP     OPV
 17:36:18    8.78     695     SGP     SAB
 17:36:18    8.78     724     BPP     SAB
 17:36:18    8.78    1417     BPP     SAB
 17:36:18    8.78     895     BPP     SAB
 17:36:18    8.78      56     BPP     DDB
 17:36:18    8.78     414     EVL     DDB
 17:36:17    8.78     414     EVL     DDB
 17:36:15    8.78    1000     EQB     DDB
 17:36:14    8.78     414     EVL     DDB
 17:36:03    8.78     600     DBL     DDB
 17:35:59    8.78    2063     NIP     DDB
 17:35:59    8.78    4739     SGP     DDB
 17:35:59    8.78    3758     SGP     SAB
 17:35:46    8.78       1     NIP     SAB
 17:35:46    8.78    1024     NIP     SAB
 17:35:46    8.78    1038     NIP     DDB
 17:35:46    8.78    1000     NON     DDB
 17:35:45    8.78    3000     SFB     DDB
 17:35:44    8.78     501     EVL     DDB
 17:35:43    8.78     500     SGP     DDB
 17:35:36    8.78    2063     NIP     DDB
 17:35:34    8.78    2098     DBL     DDB
 17:35:34    8.78     902     DBL     EQB
 17:35:26    8.78    4033     NIP     EQB
 17:35:20    8.78    3146     DBL     EQB
 17:35:20    8.78    1357     DBL     SAB
 17:35:20    8.78    1497     DBL     SAB
 17:35:11    8.78     300     SGP     SAB
 17:35:07    8.78     150     EQB     EQB
 17:35:06    8.78    1589     DBL     SAB
 17:35:06    8.78    5411     DBL     DDB
 17:35:05    8.77     635     BPP     BPP
 17:34:48    8.78     994     BPP     DDB
 17:34:47    8.78     168     SGP     DDB
 17:34:47    8.78      16     SGP     SGP
 17:34:47    8.78      16     SGP     SGP
 17:34:23    8.78    2063     NIP     DDB
 17:34:15    8.78    1564     BPP     DDB
 17:34:15    8.78      16     BPP     SAB
 17:34:15    8.78      66     BPP     SAB
 17:34:14    8.78     465     BPP     SAB
 17:34:13    8.78     687     NIP     SAB
 17:34:13    8.78    2000     NIP     DBL
 17:34:13    8.78    1084     NIP     SAB
 17:34:10    8.78    3404     BPP     SAB
 17:34:10    8.78     196     BPP     DDB
 17:34:07    8.78     300     SGP     DDB
 17:34:03    8.78    8704     NIP     DDB
 17:34:03    8.78     946     NIP     SAB
 17:34:03    8.78     814     NIP     MSI
 17:33:55    8.78     841     EVL     MSI
 17:33:54    8.78      89     JPM     MSI
 17:33:53    8.78     592     JPM     MSI
 17:33:53    8.78    1420     JPM     BPP
 17:33:53    8.78    5768     JPM     GSI
 17:33:53    8.77     616     MLI     DBL
 17:33:53    8.77     100     MSI     DBL
 17:33:53    8.77    1037     DBL     DBL
 17:33:53    8.77     178     BPP     BPP
 17:33:53    8.78    1561     DBL     GSI
 17:33:53    8.78    5439     DBL     DDB
 17:33:41    8.77     900     MSI     GSI
 17:33:39    8.77    2052     EVL     SAB
 17:33:34    8.77    1136     EVL     DDB
 17:33:34    8.77    1168     EVL     MSI
 17:33:34    8.77    1462     EVL     MSI
 17:33:34    8.77    1041     EVL     DBL
 17:33:31    8.77      11     EQB     DBL
 17:33:31    8.77     800     EQB     FIM
 17:33:31    8.77    2719     EQB     SAB
 17:33:31    8.77    1465     EQB     NRD
 17:33:31    8.77    2000     EQB     OPV
 17:33:31    8.77     500     EQB     AOI
 17:33:31    8.77    4505     EQB     DDB
 17:33:30    8.77     120     OPS     DDB
 17:33:26    8.77     675     BPP     DDB
 17:33:19    8.77     400     SGP     DDB
 17:33:08    8.77    3000     SGP     DDB
 17:33:06    8.77    1100     NON     DDB
 17:33:05    8.77     200     SFB     DDB
 17:32:44    8.76     113     OPV     BPP
 17:32:44    8.76     187     OPV     BPP
 17:32:38    8.77    5214     SGP     EPB
 17:32:38    8.77      98     SGP     DDB
 17:32:38    8.77    1894     MLI     DDB
 17:32:38    8.77    8008     NIP     DDB
 17:32:37    8.77     660     BPP     DDB
 17:32:37    8.77    1500     MSI     DDB
 17:32:37    8.77    3830     CSB     DDB
 17:32:37    8.77     386     CSB     SGP
 17:32:37    8.77    1067     DBL     SGP
 17:32:37    8.77    5206     DBL     SGP
 17:32:36    8.77     794     DBL     SGP
 17:32:36    8.77    4051     NIP     SGP
 17:32:36    8.77    1000     FIM     SGP
 17:32:36    8.77    6118     GSI     SGP
 17:32:36    8.77     500     MLI     SGP
 17:32:36    8.77     812     DBL     SGP
 17:32:36    8.77     200     SGP     SGP
 17:32:36    8.77    2188     DBL     DBL
 17:32:21    8.78    2063     NIP     DDB
 17:32:12    8.77     800     CAR     SGP
 17:32:12    8.77     100     SGP     SGP
 17:32:09    8.78     200     BPP     DDB
 17:32:09    8.78    1498     CDV     DDB
 17:32:09    8.78    2000     CDV     NON
 17:32:09    8.78     365     CDV     SAB
 17:32:09    8.78    3137     CDV     OPV
 17:32:09    8.78    2063     NIP     OPV
 17:32:04    8.78     675     BPP     EPB
 17:32:03    8.78    1039     ABN     EPB
 17:32:03    8.78    3600     ABN     MSI
 17:32:03    8.78     361     ABN     SGP
 17:31:59    8.78    1879     NIP     SGP
 17:31:59    8.78     184     NIP     DDB
 17:31:58    8.78    5000     CDV     DDB
 17:31:53    8.78    1000     NON     NON
 17:31:23    8.78    1002     BPP     DDB
 17:31:21    8.78    2427     NIP     DDB
 17:31:12    8.78     500     EVL     DDB
 17:31:10    8.78      87     JPM     DDB
 17:31:10    8.78     225     EVL     SGP
 17:31:10    8.78     848     EVL     SAB
 17:31:10    8.78    3793     EVL     GSI
 17:31:10    8.78     500     EVL     FIM
 17:31:10    8.78    3295     EVL     DDB
 17:31:07    8.78    1127     BPP     DDB
 17:31:03    8.77     264     CAR     SAB
 17:31:00    8.77      92     CAR     SAB
 17:31:00    8.77    1000     CAR     SAB
 17:31:00    8.77    1300     CAR     SAB
 17:30:58    8.77    4326     EVL     SAB
 17:30:57    8.77     600     NON     SAB
 17:30:54    8.77    1346     NIP     SAB
 17:30:54    8.77    3169     NIP     SAB
 17:30:54    8.77     227     NIP     SGP
 17:30:54    8.77    1339     SAB     SGP
 17:30:37    8.78     667     BPP     DDB
 17:30:33    8.76      43     OPV     EVL
 17:30:30    8.77      32     CAR     EVL
 17:30:30    8.77      32     CAR     CSB
 17:30:29    8.77      32     CAR     EVL
 17:30:29    8.77      32     CAR     SAB
 17:30:28    8.77      32     CAR     SAB
 17:30:28    8.77     132     CAR     SGP
 17:30:28    8.77    1200     CAR     SGP
 17:30:27    8.77    1132     DBL     SGP
 17:30:27    8.77     200     SGP     SGP
 17:30:25    8.77    1023     DBL     SAB
 17:30:22    8.77    3726     EVL     CSB
 17:30:17    8.78    4111     NIP     DDB
 17:30:17    8.78    1740     NIP     ENS
 17:30:17    8.78    2591     NIP     FLW
 17:29:49    8.76    1050     OPV     NON
 17:29:49    8.76     800     NON     NON
 17:29:49    8.76     200     NON     NON
 17:29:49    8.76     950     NON     NON
 17:29:48    8.76      50     NON     EVL
 17:29:46    8.77     100     SGP     EVL
 17:29:46    8.77     195     MSI     EVL
 17:29:46    8.78    3909     SGP     FLW
 17:29:46    8.78    1403     SGP     DDB
 17:29:44    8.77    1305     MSI     EPB
 17:29:44    8.77    2000     DDB     EPB
 17:29:44    8.77    2500     EVL     EPB
 17:29:44    8.77     145     FIM     EPB
 17:29:36    8.77    3000     EQB     EQB
 17:29:35    8.77     755     FIM     BPP
 17:29:34    8.78    6472     DDB     DDB
 17:29:33    8.77    1100     FIM     VDM
 17:29:31    8.78      97     CAR     DDB
 17:29:31    8.78      97     CAR     DDB
 17:29:31    8.78    2000     NON     DDB
 17:29:31    8.78    1588     MSI     DDB
 17:29:31    8.78    7572     EVL     DDB
 17:29:31    8.78    2000     DDB     DDB
 17:29:26    8.79     202     MLI     SGP
 17:29:26    8.79     918     MLI     DBL
 17:29:26    8.79     656     NIP     DBL
 17:29:26    8.79    5653     NIP     SGP
 17:29:26    8.79    3000     NON     SGP
 17:29:26    8.79    2254     NIP     SGP
 17:29:26    8.79    1089     DBL     SGP
 17:29:26    8.79    1280     MLI     SGP
 17:29:26    8.79     200     SGP     SGP
 17:29:26    8.79      77     SGP     SGP
 17:29:26    8.79    1633     SGP     BPP
 17:29:20    8.80      26     BPP     SAB
 17:29:20    8.80    1023     BPP     DBL
 17:29:15    8.79    1720     SGP     SGP
 17:29:12    8.79     238     SGP     NRD
 17:28:40    8.80     300     SGP     EPB
 17:28:40    8.80    2384     JPM     EPB
 17:28:39    8.80    4835     JPM     BPP
 17:28:39    8.80    2300     ENS     BPP
 17:28:39    8.80      80     JPM     BPP
 17:28:39    8.80    1000     OPS     BPP
 17:28:39    8.80    2250     EQB     BPP
 17:28:39    8.80    2447     EVL     BPP
 17:28:39    8.80    3324     EVL     DBL
 17:28:39    8.80     605     EVL     BPP
 17:28:37    8.80      65     EVL     SGP
 17:28:35    8.80      16     EVL     SGP
 17:28:30    8.80    3543     EVL     SGP
 17:28:30    8.80    1486     EQB     SGP
 17:28:30    8.80     200     SGP     SGP
 17:28:30    8.80    1048     EQB     BPP
 17:28:26    8.80    2104     EQB     BPP
 17:28:26    8.80    1073     EVL     BPP
 17:28:20    8.81    4426     SGP     EPB
 17:28:20    8.81     886     SGP     SGP
 17:28:08    8.81      35     DDB     EPB
 17:28:06    8.81    1441     NIP     EPB
 17:28:05    8.80    3927     EVL     BPP
 17:28:05    8.81    3115     NIP     BPP
 17:28:05    8.81    1480     NIP     SGP
 17:28:05    8.81     600     ENS     SGP
 17:28:05    8.81    1776     ABC     SGP
 17:28:05    8.81     400     SGP     SGP
 17:28:05    8.81    2131     ABC     BPP
 17:28:01    8.81     441     ABC     DBL
 17:28:01    8.81    1036     DBL     DBL
 17:27:46    8.81     652     ABC     SGP
 17:27:46    8.81      90     NRD     SGP
 17:27:46    8.81     300     SGP     SGP
 17:27:40    8.81     260     NRD     EVL
 17:27:40    8.81    2000     DDB     EVL
 17:27:40    8.81    2740     EQB     EVL
 17:27:37    8.82    2000     OPV     EPB
 17:27:37    8.82     648     NRD     EPB
 17:27:36    8.82    2000     NRD     OPV
 17:27:36    8.82    5000     NRD     MLI
 17:27:36    8.82     400     BPP     BPP
 17:27:36    8.82     100     BPP     BPP
 17:27:36    8.82    5000     NRD     MLI
 17:27:36    8.82    3531     NRD     GSI
 17:27:36    8.82    2000     NRD     OPV
 17:27:36    8.82    1821     NRD     SAB
 17:27:28    8.81     122     EQB     BPP
 17:27:26    8.82     900     VDM     SAB
 17:27:25    8.82    2147     NIP     SAB
 17:27:25    8.82    2350     NIP     ENS
 17:27:24    8.81    2500     EQB     MLI
 17:27:20    8.82      39     SAB     ENS
 17:27:18    8.82     261     SAB     SAB
 17:27:16    8.82     806     SAB     EVL
 17:27:15    8.82    2117     ENS     EVL
 17:27:15    8.82    1186     MLI     EVL
 17:27:14    8.82     344     SGP     EVL
 17:27:14    8.82    1800     ENS     EVL
 17:27:14    8.82    1357     MLI     EVL
 17:27:14    8.82    7100     CBK     EVL
 17:27:14    8.82     200     NON     EVL
 17:27:14    8.82      90     MSI     EVL
 17:27:14    8.82     410     MSI     DBL
 17:27:14    8.82    3769     ABC     DBL
 17:27:14    8.82     400     ABC     BPP
 17:27:11    8.82     500     BPP     BPP
 17:27:10    8.82     156     SGP     SGP
 17:27:10    8.82     718     ABC     DBL
 17:27:10    8.82      97     BPP     BPP
 17:26:48    8.83      46     MLI     EVL
 17:26:48    8.83     954     MLI     EQB
 17:26:48    8.82     113     ABC     SGP
 17:26:47    8.83    1334     MLI     EQB
 17:26:47    8.83     400     SGP     EQB
 17:26:47    8.83      84     MSI     EQB
 17:26:47    8.83    6404     GSI     EQB
 17:26:47    8.83     824     DBL     EQB
 17:26:46    8.83     270     DBL     BPP
 17:26:46    8.83     578     DBL     DBL
 17:26:45    8.84    4000     NRD     EVL
 17:26:42    8.83    3421     BPP     BPP
 17:26:42    8.83    1000     BPP     NRD
 17:26:38    8.83     500     BPP     VDM
 17:26:30    8.83     500     BPP     FIM
 17:26:28    8.83     113     BPP     SGP
 17:26:28    8.83    2324     BPP     VDM
 17:26:28    8.83    2000     DDB     VDM
 17:26:28    8.83    2200     ENS     VDM
 17:26:28    8.83     187     SGP     VDM
 17:26:28    8.83    6930     NIP     VDM
 17:26:28    8.83    1030     DBL     VDM
 17:26:28    8.83     295     CSB     VDM
 17:26:28    8.83   15034     EQB     VDM
 17:26:26    8.84     182     DBL     SAB
 17:26:26    8.84    1637     DBL     CDV
 17:25:55    8.84     558     BPP     CDV
 17:25:55    8.84     117     BPP     UBS
 17:25:51    8.84      76     JPM     UBS
 17:25:51    8.84    3092     MLI     UBS
 17:25:40    8.84    1033     MLI     UBS
 17:25:40    8.84    2063     NIP     UBS
